ÅR	MÅNAD	DAG	Precip	Temp
2001	6	19	0	16,7
2001	6	20	0	13,4
2001	6	21	6,3	12,2
2001	6	22	0,4	12,4
2001	6	23	2,2	16,4
2001	6	24	0	16,2
2001	6	25	0	15,6
2001	6	26	0	16,5
2001	6	27	0	19,6
2001	6	28	0	18,2
2001	6	29	3,6	16,3
2001	6	30	0	16,9
2001	7	1	17,2	14,9
2001	7	2	0	17,2
2001	7	3	0	19,2
2001	7	4	0	20,8
2001	7	5	0	21,3
2001	7	6	0	21,7
2001	7	7	0	24
2001	7	8	0	23
2001	7	9	13,5	18,5
2001	7	10	0	17,5
2001	7	11	3	15,5
2001	7	12	8,8	12,5
2001	7	13	10,4	12,5
2001	7	14	12,9	14,6
2001	7	15	3,4	14,3
2001	7	16	2	13,8
2001	7	17	1,4	13,8
2001	7	18	0	14,5
2001	7	19	0,8	17,1
2001	7	20	0	17,8
2001	7	21	0,4	16,5
2001	7	22	0,2	15,7
2001	7	23	9,6	16,5
2001	7	24	0	18
2001	7	25	0	19,2
2001	7	26	0	18
2001	7	27	0	18,7
2001	7	28	0	19
2001	7	29	0	18,4
2001	7	30	0	17,1
2001	7	31	0	15,6
2001	8	1	0	15,8
2001	8	2	0	16,2
2001	8	3	0	15,8
2001	8	4	6,2	16,6
2001	8	5	2,4	14,3
2001	8	6	4,8	13,8
2001	8	7	8,4	14,8
2001	8	8	0	13,1
2001	8	9	25,1	13,3
2001	8	10	22,3	14,2
2001	8	11	0	13,7
2001	8	12	6,9	14,2
2001	8	13	4,7	15,8
2001	8	14	5,9	16,5
2001	8	15	2,6	19,1
2001	8	16	0,2	22,1
2001	8	17	1,2	16,1
2001	8	18	0,4	15,7
2001	8	19	0,2	17,4
2001	8	20	18,9	17
2001	8	21	3,8	16,2
2001	8	22	0	16,5
2001	8	23	0,2	17,2
2001	8	24	0,6	16,4
2001	8	25	0,4	17,9
2001	8	26	0	17,7
2001	8	27	1,8	14,7
2001	8	28	0,2	10,7
2001	8	29	4,3	14,2
2001	8	30	0,2	15,2
2001	8	31	0	15,3
2001	9	1	2	14,1
2001	9	2	7,1	12,8
2001	9	3	3,9	13,8
2001	9	4	2,8	12,6
2001	9	5	1,4	14,1
2001	9	6	0,2	12,4
2001	9	7	5,5	11,6
2001	9	8	13,2	9,5
2001	9	9	7,3	11,1
2001	9	10	12,6	9,8
2001	9	11	4,1	10,3
2001	9	12	0,4	11,6
2001	9	13	0	12
2001	9	14	0	11,4
2001	9	15	2,8	11,7
2001	9	16	6,3	12
2001	9	17	4,7	13,9
2001	9	18	0	15,3
2001	9	19	2,4	12,7
2001	9	20	1,4	10,4
2001	9	21	0	11,5
2001	9	22	1,4	11,7
2001	9	23	7,9	11,5
2001	9	24	1,2	7,9
2001	9	25	0	7,3
2001	9	26	0	7,4
2001	9	27	0	9
2001	9	28	1,4	10,4
2001	9	29	0	7,3
2001	9	30	0	7,6
2001	10	1	2,8	11
2001	10	2	27,6	12,3
2001	10	3	2,8	12,5
2001	10	4	2,2	11,1
2001	10	5	2,2	11,6
2001	10	6	0	11,9
2001	10	7	0	12,2
2001	10	8	1,6	12,1
2001	10	9	14,2	11,1
2001	10	10	12,6	10,8
2001	10	11	0,4	10,1
2001	10	12	1,8	12,8
2001	10	13	2,2	13,3
2001	10	14	0	11,7
2001	10	15	0,2	11,7
2001	10	16	1,2	11,8
2001	10	17	1,8	9,6
2001	10	18	0,8	10
2001	10	19	0,8	9,7
2001	10	20	0,6	9,4
2001	10	21	0,4	8,1
2001	10	22	0,4	5,8
2001	10	23	0,2	3,5
2001	10	24	0	4,1
2001	10	25	0,2	6,4
2001	10	26	0,6	10,7
2001	10	27	2	10,4
2001	10	28	11,3	9,3
2001	10	29	3,6	8,8
2001	10	30	9,2	10,2
2001	10	31	6,6	8,9
2001	11	1	7,8	5,5
2001	11	2	2	7,8
2001	11	3	1,2	9,7
2001	11	4	0	8
2001	11	5	1,8	2,5
2001	11	6	2,4	2,5
2001	11	7	5,2	-0,2
2001	11	8	0,2	-1,5
2001	11	9	0	-3,9
2001	11	10	0	4,3
2001	11	11	1	7
2001	11	12	0	1,2
2001	11	13	0	-1,6
2001	11	14	0	-3,3
2001	11	15	0	6,4
2001	11	16	0	0,1
2001	11	17	0	5,8
2001	11	18	0	3,7
2001	11	19	0	0,7
2001	11	20	0	2,6
2001	11	21	1,4	7,5
2001	11	22	1,8	1,9
2001	11	23	0,2	0,7
2001	11	24	0	-2,1
2001	11	25	2,8	1,7
2001	11	26	3,2	3,7
2001	11	27	0,6	1,1
2001	11	28	0,2	1,3
2001	11	29	13,1	1,9
2001	11	30	0	0,7
2001	12	1	0	2,2
2001	12	2	7	3,3
2001	12	3	0,6	2,2
2001	12	4	1	1,2
2001	12	5	0,2	0,1
2001	12	6	0	0,8
2001	12	7	1	0,6
2001	12	8	1,6	2,9
2001	12	9	10,4	5,9
2001	12	10	1,2	1,8
2001	12	11	0,2	-2,3
2001	12	12	0	-0,2
2001	12	13	0,4	0,5
2001	12	14	0,6	1,1
2001	12	15	0,2	-2,6
2001	12	16	0	-3,1
2001	12	17	0	-3
2001	12	18	0	-2,1
2001	12	19	0,6	1
2001	12	20	0,2	-5,2
2001	12	21	0	-4,3
2001	12	22	0	-11,6
2001	12	23	0	-10,1
2001	12	24	0	-4
2001	12	25	0	-6,2
2001	12	26	0	-8,4
2001	12	27	0	-7
2001	12	28	0	-6,8
2001	12	29	0	-4,8
2001	12	30	0	-12
2001	12	31	0	-15,3
2002	1	1	10,15	-1,284
2002	1	2	0	-7,94
2002	1	3	0	-5,461
2002	1	4	1,791	-0,118
2002	1	5	5,373	0,131
2002	1	6	0,199	1,208
2002	1	7	1,194	0,529
2002	1	8	0	2,376
2002	1	9	0,796	3,0039
2002	1	10	0	2,631
2002	1	11	0	0,153
2002	1	12	0,597	0,408
2002	1	13	0,995	1,811
2002	1	14	1,99	0,574
2002	1	15	7,56	0,851
2002	1	16	2,786	0,724
2002	1	17	18,91	2,979
2002	1	18	4,975	2,684
2002	1	19	10,95	1,779
2002	1	20	9,35	3,256
2002	1	21	1,99	2,655
2002	1	22	16,92	3,759
2002	1	23	4,179	2,097
2002	1	24	23,28	2,1939
2002	1	25	0,812	-4,87
2002	1	26	1,421	-3,41
2002	1	27	0,812	-2,553
2002	1	28	1,624	1,634
2002	1	29	12,38	2,125
2002	1	30	0,203	-0,318
2002	1	31	7,16	3,106
2002	2	1	14,73	4,035
2002	2	2	18,31	6,808
2002	2	3	3,98	6,001
2002	2	4	9,35	4,115
2002	2	5	9,55	4,955
2002	2	6	3,383	4,532
2002	2	7	7,56	3,072
2002	2	8	2,786	4,004
2002	2	9	9,55	4,481
2002	2	10	0,398	3,923
2002	2	11	10,15	3,312
2002	2	12	0	2,348
2002	2	13	0	-1,357
2002	2	14	0,199	-0,199
2002	2	15	0	3,597
2002	2	16	0	3,718
2002	2	17	11,14	3,825
2002	2	18	0,796	2,542
2002	2	19	0	-0,756
2002	2	20	0	-4,404
2002	2	21	0	-4,102
2002	2	22	7,16	-0,115
2002	2	23	3,383	0,669
2002	2	24	0	-1,278
2002	2	25	0	-1,348
2002	2	26	0,199	-1,294
2002	2	27	6,169	-0,675
2002	2	28	17,91	-0,351
2002	3	1	0	-2,674
2002	3	2	0	-2,095
2002	3	3	0	-4,38735
2002	3	4	20,1	3,0039
2002	3	5	17,51	3,10515
2002	3	6	16,72	3,51015
2002	3	7	0	1,08015
2002	3	8	12,34	1,9914
2002	3	9	0	4,6239
2002	3	10	7,16	2,49765
2002	3	11	0	4,32015
2002	3	12	0,398	4,52265
2002	3	13	0	2,8014
2002	3	14	0	-1,6536
2002	3	15	0	-1,2486
2002	3	16	0	-0,94485
2002	3	17	2,786	1,68765
2002	3	18	5,572	3,71265
2002	3	19	7,16	7,0539
2002	3	20	0	1,89015
2002	3	21	0,398	2,29515
2002	3	22	0	1,3839
2002	3	23	0	1,3839
2002	3	24	0	-1,4511
2002	3	25	0	-0,6411
2002	3	26	0,398	2,09265
2002	3	27	0	2,70015
2002	3	28	0	4,52265
2002	3	29	0	5,8389
2002	3	30	0	5,94015
2002	3	31	0	6,8514
2002	4	1	0	7,4589
2002	4	2	0	9,58515
2002	4	3	0	8,97765
2002	4	4	0	5,0289
2002	4	5	0	3,30765
2002	4	6	0	1,68765
2002	4	7	0	4,11765
2002	4	8	0	2,70015
2002	4	9	0	1,89015
2002	4	10	0	3,6114
2002	4	11	0,199	4,92765
2002	4	12	4,577	5,6364
2002	4	13	0	4,8264
2002	4	14	0	6,6489
2002	4	15	0	5,4339
2002	4	16	0	3,2064
2002	4	17	0,398	4,72515
2002	4	18	0,199	5,6364
2002	4	19	0	7,15515
2002	4	20	0	8,97765
2002	4	21	0	7,56015
2002	4	22	7,96	9,8889
2002	4	23	0	10,39515
2002	4	24	0	10,9014
2002	4	25	0	8,4714
2002	4	26	3,781	7,96515
2002	4	27	2,388	6,2439
2002	4	28	1,99	6,4464
2002	4	29	12,54	7,4589
2002	4	30	2,587	7,76265
2002	5	1	9,15	9,6864
2002	5	2	0,796	9,78765
2002	5	3	0	9,6864
2002	5	4	0,597	8,6739
2002	5	5	0,199	11,1039
2002	5	6	0	11,5089
2002	5	7	0	11,00265
2002	5	8	7,56	13,43265
2002	5	9	0	15,5589
2002	5	10	0	13,1289
2002	5	11	12,74	15,05265
2002	5	12	2,587	14,5464
2002	5	13	0	11,9139
2002	5	14	5,373	11,20515
2002	5	15	0,199	11,61015
2002	5	16	6,368	10,4964
2002	5	17	0	11,20515
2002	5	18	0	10,9014
2002	5	19	0,398	11,7114
2002	5	20	0	11,5089
2002	5	21	0	14,3439
2002	5	22	0	15,86265
2002	5	23	0,199	17,07765
2002	5	24	8,36	12,5214
2002	5	25	2,985	11,61015
2002	5	26	15,92	12,9264
2002	5	27	7,96	11,5089
2002	5	28	10,348	11,3064
2002	5	29	10,348	10,59765
2002	5	30	1,592	12,42015
2002	5	31	2,786	10,295
2002	6	1	0	12,90458333
2002	6	2	0	14,64958333
2002	6	3	0,796	16,59375
2002	6	4	0	18,26333333
2002	6	5	0	19,44
2002	6	6	0	19,32708333
2002	6	7	0	17,88833333
2002	6	8	0	15,7614
2002	6	9	0	16,26765
2002	6	10	57,912	16,1664
2002	6	11	15,124	13,43265
2002	6	12	0,796	11,7114
2002	6	13	9,353	9,6864
2002	6	14	0	14,64765
2002	6	15	8,557	13,1289
2002	6	16	0	15,5589
2002	6	17	0	15,86265
2002	6	18	13,333	21,4314
2002	6	19	0	16,47015
2002	6	20	17,711	14,64765
2002	6	21	3,383	14,24265
2002	6	22	6,965	14,64765
2002	6	23	14,527	12,9264
2002	6	24	0	15,05265
2002	6	25	0,796	14,85015
2002	6	26	16,915	12,7239
2002	6	27	4,975	12,7239
2002	6	28	0,199	11,40765
2002	6	29	1,194	14,64765
2002	6	30	4,776	12,01515
2002	7	1	8,358	12,42015
2002	7	2	7,164	13,83765
2002	7	3	3,582	12,7239
2002	7	4	2,587	14,85015
2002	7	5	0,199	14,7489
2002	7	6	0,995	13,23015
2002	7	7	0	13,7364
2002	7	8	3,184	13,9389
2002	7	9	0	21,8364
2002	7	10	0	23,35515
2002	7	11	0,199	16,7739
2002	7	12	0	15,5589
2002	7	13	0	15,9639
2002	7	14	0	17,5839
2002	7	15	0	18,49515
2002	7	16	0	20,73875
2002	7	17	0	19,275
2002	7	18	4,776	17,45791667
2002	7	19	0	16,93041667
2002	7	20	0	17,76291667
2002	7	21	18,507	16,06916667
2002	7	22	27,46	14,40583333
2002	7	23	9,552	14,61916667
2002	7	24	28,656	12,69916667
2002	7	25	0	15,08708333
2002	7	26	1,791	13,59708333
2002	7	27	0	15,75
2002	7	28	0	19,22416667
2002	7	29	0	21,69208333
2002	7	30	0	22,83041667
2002	7	31	0	19,4675
2002	8	1	9,947	20,23208333
2002	8	2	13,333	18,08958333
2002	8	3	0	17,50958333
2002	8	4	0	18,80208333
2002	8	5	0,609	18,61958333
2002	8	6	0	17,8325
2002	8	7	0	18,49291667
2002	8	8	0	18,875
2002	8	9	0	18,66875
2002	8	10	0,203	19,6025
2002	8	11	0,203	19,08875
2002	8	12	22,534	17,45875
2002	8	13	0	17,77583333
2002	8	14	0	18,50375
2002	8	15	0,203	18,49833333
2002	8	16	0	18,85
2002	8	17	0,609	19,60958333
2002	8	18	0	20,29416667
2002	8	19	0	19,9225
2002	8	20	0	20,63875
2002	8	21	0	19,94666667
2002	8	22	0	20,2225
2002	8	23	0	20,23375
2002	8	24	1,015	20,20916667
2002	8	25	0	19,21458333
2002	8	26	0	19,93791667
2002	8	27	1,218	16,58041667
2002	8	28	0,203	16,72333333
2002	8	29	1,421	16,16041667
2002	8	30	0	17,09583333
2002	8	31	5,887	16,27375
2002	9	1	0	14,18416667
2002	9	2	0	14,08583333
2002	9	3	0,203	15,76083333
2002	9	4	4,872	17,79583333
2002	9	5	0	15,36
2002	9	6	11,973	14,95458333
2002	9	7	0	15,76
2002	9	8	0	17,52416667
2002	9	9	0,203	17,42666667
2002	9	10	0	16,46541667
2002	9	11	0	13,82125
2002	9	12	0,203	15,73041667
2002	9	13	0	16,84958333
2002	9	14	0	13,43541667
2002	9	15	0	10,09154167
2002	9	16	8,731	10,707125
2002	9	17	3,654	12,575
2002	9	18	5,278	10,6475
2002	9	19	1,624	9,894583333
2002	9	20	0	10,368375
2002	9	21	0,406	7,664208333
2002	9	22	0,203	7,60525
2002	9	23	0	6,441208333
2002	9	24	0	10,98708333
2002	9	25	0	9,05475
2002	9	26	0	6,362583333
2002	9	27	0,812	6,860333333
2002	9	28	0,203	11,12958333
2002	9	29	0,812	11,30666667
2002	9	30	0,609	12,57833333
2002	10	1	0	11,60333333
2002	10	2	0	11,1125
2002	10	3	0,609	10,51208333
2002	10	4	3,451	7,974166667
2002	10	5	0,609	5,290916667
2002	10	6	0	1,77425
2002	10	7	0,406	0,5225
2002	10	8	0	3,167541667
2002	10	9	0	2,087166667
2002	10	10	0,203	1,524916667
2002	10	11	0	1,590083333
2002	10	12	0,203	1,874125
2002	10	13	5,887	1,426958333
2002	10	14	5,278	1,396791667
2002	10	15	12,383	1,091875
2002	10	16	4,872	0,328541667
2002	10	17	0,609	0,598291667
2002	10	18	0,203	-1,796791667
2002	10	19	0	-3,427041667
2002	10	20	1,015	-2,468083333
2002	10	21	0,406	-1,840208333
2002	10	22	18,27	0,250416667
2002	10	23	9,744	4,901958333
2002	10	24	1,421	4,218
2002	10	25	11,571	5,371416667
2002	10	26	0,609	6,638652174
2002	10	27	35,936	4,52265
2002	10	28	0,203	3,2064
2002	10	29	2,639	3,30765
2002	10	30	0,406	0,1689
2002	10	31	1,624	2,09265
2002	11	1	0,203	1,28265
2002	11	2	0	-2,2611
2002	11	3	0	-4,0836
2002	11	4	0	-2,6661
2002	11	5	0,203	0,5739
2002	11	6	1,827	1,5864
2002	11	7	2,03	1,5864
2002	11	8	0,812	1,68765
2002	11	9	2,03	0,67515
2002	11	10	0	-1,95735
2002	11	11	0	-5,60235
2002	11	12	20,3	-3,37485
2002	11	13	4,466	5,0289
2002	11	14	10,962	1,28265
2002	11	15	0,203	4,72515
2002	11	16	0,203	2,90265
2002	11	17	0,406	2,1939
2002	11	18	0	2,8014
2002	11	19	0	-3,6815
2002	11	20	0	-5,238208333
2002	11	21	0	-2,596333333
2002	11	22	0	-1,647916667
2002	11	23	6,293	-0,483958333
2002	11	24	6,902	-0,675375
2002	11	25	15,225	0,995583333
2002	11	26	4,263	1,855916667
2002	11	27	0	0,347208333
2002	11	28	6,699	-0,231666667
2002	11	29	4,872	-0,386208333
2002	11	30	0	-2,466
2002	12	1	0	-2,978
2002	12	2	4,466	-1,291583333
2002	12	3	6,293	0,124166667
2002	12	4	0	-1,14925
2002	12	5	0	-2,138875
2002	12	6	0	-3,363875
2002	12	7	0	-4,151375
2002	12	8	0	-4,960666667
2002	12	9	0	-8,359291667
2002	12	10	0	-6,926333333
2002	12	11	0	-4,5815
2002	12	12	0	-4,890291667
2002	12	13	0	-6,105916667
2002	12	14	0	-3,308875
2002	12	15	0	-3,7335
2002	12	16	0	-4,806958333
2002	12	17	0	-5,128583333
2002	12	18	0	-3,71825
2002	12	19	7,917	-1,319166667
2002	12	20	0	1,181541667
2002	12	21	0	-3,745833333
2002	12	22	0	-9,293333333
2002	12	23	0	-9,080333333
2002	12	24	0	-9,294166667
2002	12	25	0	-4,540875
2002	12	26	0,406	-2,673625
2002	12	27	4,669	-1,08975
2002	12	28	0,406	-1,570291667
2002	12	29	0	-6,319458333
2002	12	30	0	-11,15416667
2002	12	31	0	-13,46220833
2003	1	1	0	-6,7685
2003	1	2	0	-9,6375
2003	1	3	0	-12,06375
2003	1	4	0	-17,41
2003	1	5	0	-10,588625
2003	1	6	0	-15,97173913
2003	1	7	0	-6,7695
2003	1	8	0	-6,167
2003	1	9	0	-4,273541667
2003	1	10	0	-10,16695833
2003	1	11	0	-3,556583333
2003	1	12	10,96	0,683833333
2003	1	13	17,25	0,213875
2003	1	14	4,466	2,49875
2003	1	15	2,842	3,194333333
2003	1	16	1,827	3,094125
2003	1	17	0	2,98025
2003	1	18	1,624	2,232375
2003	1	19	0	0,843333333
2003	1	20	2,639	1,640541667
2003	1	21	14,21	2,297125
2003	1	22	12,79	1,2565
2003	1	23	1,015	-0,356375
2003	1	24	0,406	-2,153875
2003	1	25	5,278	2,657916667
2003	1	26	8,73	2,452666667
2003	1	27	0,406	3,208833333
2003	1	28	3,451	0,398833333
2003	1	29	2,842	-4,184208333
2003	1	30	0	-9,445416667
2003	1	31	0	-12,3875
2003	2	1	0	-5,389291667
2003	2	2	0	-2,78625
2003	2	3	0,203	-0,986958333
2003	2	4	0,406	-1,84775
2003	2	5	0	-7,250916667
2003	2	6	0	-11,94208333
2003	2	7	0	-3,677291667
2003	2	8	0	-1,0425
2003	2	9	5,075	-2,05775
2003	2	10	0	-4,024208333
2003	2	11	0	-3,477041667
2003	2	12	0	-3,125166667
2003	2	13	0	-3,146708333
2003	2	14	0	-2,952958333
2003	2	15	0	-4,596708333
2003	2	16	0	-5,914875
2003	2	17	0	-3,297958333
2003	2	18	0	-5,385875
2003	2	19	0	0,087458333
2003	2	20	0	-0,337083333
2003	2	21	0	-2,223
2003	2	22	0	-2,373583333
2003	2	23	0	-2,057166667
2003	2	24	0	-5,25925
2003	2	25	0	-6,099125
2003	2	26	0	-6,095708333
2003	2	27	0	-6,569958333
2003	2	28	0	-5,812625
2003	3	1	0	-6,706875
2003	3	2	0	-5,685291667
2003	3	3	0	-5,011208333
2003	3	4	0	-4,335916667
2003	3	5	0	-1,834875
2003	3	6	0,609	-0,191833333
2003	3	7	2,842	-0,600708333
2003	3	8	8,73	-0,229958333
2003	3	9	7,92	1,407333333
2003	3	10	8,93	3,221041667
2003	3	11	0,812	3,061916667
2003	3	12	13,6	1,998125
2003	3	13	0	1,442833333
2003	3	14	0	5,096625
2003	3	15	0	3,948916667
2003	3	16	0	2,189791667
2003	3	17	0,203	4,956083333
2003	3	18	0	3,939291667
2003	3	19	0	0,894791667
2003	3	20	0	-0,2365
2003	3	21	0	-0,496333333
2003	3	22	0	1,227125
2003	3	23	0	2,351041667
2003	3	24	0	1,159166667
2003	3	25	0,203	2,247458333
2003	3	26	0	3,614458333
2003	3	27	0	4,512791667
2003	3	28	0	3,519166667
2003	3	29	0,203	4,254
2003	3	30	0	3,61975
2003	3	31	0	3,011916667
2003	4	1	0	2,92225
2003	4	2	11,98	2,545708333
2003	4	3	0	2,182958333
2003	4	4	0	3,746166667
2003	4	5	0	1,317208333
2003	4	6	0	-0,85075
2003	4	7	0	-1,62125
2003	4	8	0	-1,754916667
2003	4	9	0	0,218125
2003	4	10	0,203	-0,396083333
2003	4	11	0,812	-0,578541667
2003	4	12	8,12	1,86
2003	4	13	6,09	3,844625
2003	4	14	0,203	5,5555
2003	4	15	0	7,294
2003	4	16	0	9,270166667
2003	4	17	0	8,700541667
2003	4	18	0	5,247833333
2003	4	19	0	5,404458333
2003	4	20	0	9,651166667
2003	4	21	0	10,147625
2003	4	22	0	12,35195833
2003	4	23	0	12,21691667
2003	4	24	0	6,388125
2003	4	25	0	4,296041667
2003	4	26	0	3,758625
2003	4	27	26,19	1,358375
2003	4	28	22,53	5,439791667
2003	4	29	17,25	7,802416667
2003	4	30	9,54	9,147791667
2003	5	1	13,8	6,534958333
2003	5	2	3,248	6,6205
2003	5	3	3,451	5,828541667
2003	5	4	13,8	5,767833333
2003	5	5	0,406	12,3175
2003	5	6	3,451	8,358333333
2003	5	7	0	7,3895
2003	5	8	0	8,44025
2003	5	9	0	8,123291667
2003	5	10	0	7,289041667
2003	5	11	0,203	9,2365
2003	5	12	0	9,058458333
2003	5	13	9,34	6,948041667
2003	5	14	2,639	7,345875
2003	5	15	3,248	6,543916667
2003	5	16	0,812	8,14125
2003	5	17	0	8,803791667
2003	5	18	0	11,05875
2003	5	19	3,451	9,646041667
2003	5	20	4,06	7,615625
2003	5	21	9,95	8,225375
2003	5	22	4,263	9,789166667
2003	5	23	4,263	8,87875
2003	5	24	10,96	10,405
2003	5	25	5,075	14,69125
2003	5	26	0	11,22041667
2003	5	27	0	10,93041667
2003	5	28	0	12,00358333
2003	5	29	0	13,116875
2003	5	30	0	13,65708333
2003	5	31	0	14,94916667
2003	6	1	0	15,8
2003	6	2	0	17,5125
2003	6	3	0	18,39291667
2003	6	4	1,015	19,16583333
2003	6	5	0,203	16,72166667
2003	6	6	1,015	14,79291667
2003	6	7	0,406	13,3125
2003	6	8	0,203	16,12291667
2003	6	9	20,3	13,47166667
2003	6	10	1,624	12,44166667
2003	6	11	12,18	12,55833333
2003	6	12	5,481	13,17208333
2003	6	13	0	13,60458333
2003	6	14	0	14,13666667
2003	6	15	0	12,6725
2003	6	16	8,73	12,39666667
2003	6	17	2,842	14,50958333
2003	6	18	0	15,70958333
2003	6	19	6,293	13,46416667
2003	6	20	0,203	13,81125
2003	6	21	0	13,87333333
2003	6	22	0	14,3525
2003	6	23	0	10,92208333
2003	6	24	18,68	12,36833333
2003	6	25	1,218	15,11875
2003	6	26	0,609	17,56166667
2003	6	27	0	19,03583333
2003	6	28	1,624	15,62708333
2003	6	29	1,218	15,13625
2003	6	30	3,654	13,305
2003	7	1	0	12,71541667
2003	7	2	14,62	13,24583333
2003	7	3	9,54	14,36333333
2003	7	4	24,77	14,56583333
2003	7	5	0,609	16,63583333
2003	7	6	0	17,13708333
2003	7	7	0	14,45166667
2003	7	8	0	15,45
2003	7	9	0	17,04
2003	7	10	0	17,40916667
2003	7	11	0	14,6325
2003	7	12	5,887	14,68375
2003	7	13	0	16,95125
2003	7	14	0	20,90875
2003	7	15	0	22,48083333
2003	7	16	0	22,67833333
2003	7	17	0	20,26583333
2003	7	18	4,263	18,77833333
2003	7	19	21,72	16,87833333
2003	7	20	0,406	19,86125
2003	7	21	0	19,49625
2003	7	22	0,203	18,95708333
2003	7	23	0	17,35708333
2003	7	24	0	17,985
2003	7	25	4,872	16,58833333
2003	7	26	4,06	16,32291667
2003	7	27	2,03	16,12333333
2003	7	28	14,01	16,41916667
2003	7	29	0	17,135
2003	7	30	0	17,79125
2003	7	31	0	19,3325
2003	8	1	0	21,03708333
2003	8	2	1,421	17,35125
2003	8	3	0	15,88083333
2003	8	4	0	16,75833333
2003	8	5	0,203	17,53291667
2003	8	6	0	18,37125
2003	8	7	0	18,82833333
2003	8	8	0	20,10291667
2003	8	9	0	20,3525
2003	8	10	0	21,35958333
2003	8	11	0	21,49
2003	8	12	0	20,23375
2003	8	13	0	17,53666667
2003	8	14	0,406	14,0175
2003	8	15	7,92	15,935
2003	8	16	0	16,64
2003	8	17	0	17,18083333
2003	8	18	0	17,45375
2003	8	19	0,203	16,23958333
2003	8	20	0	15,23916667
2003	8	21	0,812	14,41583333
2003	8	22	9,95	14,51
2003	8	23	4,872	15,36958333
2003	8	24	0,609	16,9825641
2003	8	25	0	14,17916667
2003	8	26	0	12,54875
2003	8	27	9,34	8,3955
2003	8	28	0	12,02645833
2003	8	29	0	11,95916667
2003	8	30	0	11,58583333
2003	8	31	0,406	9,791
2003	9	1	0,203	9,296375
2003	9	2	0	10,53991667
2003	9	3	0	13,7975
2003	9	4	0,203	13,89375
2003	9	5	0	14,06875
2003	9	6	0	15,16458333
2003	9	7	0	14,8825
2003	9	8	0,203	15,3725
2003	9	9	0	14,35791667
2003	9	10	0	13,50416667
2003	9	11	0	12,63708333
2003	9	12	0	12,22193548
2003	9	13	3,857	13,05375
2003	9	14	0,203	13,17041667
2003	9	15	0	14,33208333
2003	9	16	0,203	14,53125
2003	9	17	0,203	13,33083333
2003	9	18	0	15,59416667
2003	9	19	0	14,36
2003	9	20	1,624	11,56375
2003	9	21	0	13,23375
2003	9	22	0,812	15,89208333
2003	9	23	4,466	10,092375
2003	9	24	0,203	8,969956522
2003	9	25	9,34	11,65291667
2003	9	26	1,624	11,42333333
2003	9	27	4,263	7,430875
2003	9	28	0	5,121166667
2003	9	29	0	5,905916667
2003	9	30	0,203	7,360541667
2003	10	1	0,812	9,707916667
2003	10	2	5,075	9,057041667
2003	10	3	1,015	9,299458333
2003	10	4	21,52	7,590875
2003	10	5	0	5,579541667
2003	10	6	1,827	5,913666667
2003	10	7	13,2	6,392125
2003	10	8	1,218	5,322833333
2003	10	9	14,82	5,5415
2003	10	10	2,639	9,290416667
2003	10	11	16,85	8,333416667
2003	10	12	0	6,097
2003	10	13	0	3,829083333
2003	10	14	0	3,161875
2003	10	15	0,203	3,124875
2003	10	16	0	3,653916667
2003	10	17	0,406	4,507375
2003	10	18	0	4,808875
2003	10	19	0	0,640291667
2003	10	20	0	-1,292333333
2003	10	21	0	-1,079958333
2003	10	22	0	-3,114166667
2003	10	23	0	-4,578583333
2003	10	24	0	-1,494083333
2003	10	25	0	0,705541667
2003	10	26	0	-2,597125
2003	10	27	3,451	3,755083333
2003	10	28	2,842	7,869208333
2003	10	29	7,11	3,988458333
2003	10	30	0,203	1,480625
2003	10	31	4,263	2,948916667
2003	11	1	6,902	4,345875
2003	11	2	14,62	5,522916667
2003	11	3	8,32	6,732708333
2003	11	4	6,09	5,84175
2003	11	5	0,203	6,613333333
2003	11	6	0	5,020916667
2003	11	7	0	0,888166667
2003	11	8	0,203	1,4295
2003	11	9	0	2,892375
2003	11	10	0	3,074166667
2003	11	11	0,203	1,843
2003	11	12	0	1,135208333
2003	11	13	0,203	0,738625
2003	11	14	0,609	3,755083333
2003	11	15	0,203	2,720833333
2003	11	16	7,51	5,200166667
2003	11	17	3,248	2,280333333
2003	11	18	0,203	3,773125
2003	11	19	9,54	6,161541667
2003	11	20	0	4,966583333
2003	11	21	8,53	3,94575
2003	11	22	1,218	1,910916667
2003	11	23	15,83	0,137208333
2003	11	24	2,436	-2,064166667
2003	11	25	0	-1,903541667
2003	11	26	2,233	2,521375
2003	11	27	1,015	4,383416667
2003	11	28	1,421	4,007416667
2003	11	29	0,203	0,958041667
2003	11	30	0	3,788958333
2003	12	1	2,233	4,305541667
2003	12	2	0	4,172166667
2003	12	3	0	3,036666667
2003	12	4	0,203	4,575083333
2003	12	5	0	4,547875
2003	12	6	0,203	-1,452666667
2003	12	7	0	0,06625
2003	12	8	0	4,352791667
2003	12	9	0,203	3,768291667
2003	12	10	0	1,414083333
2003	12	11	0	2,697791667
2003	12	12	6,293	-2,51425
2003	12	13	1,015	1,28275
2003	12	14	10,15	2,654875
2003	12	15	1,218	-0,1375
2003	12	16	0	-1,915333333
2003	12	17	5,075	5,189375
2003	12	18	0	5,225458333
2003	12	19	0	4,36875
2003	12	20	0	1,561291667
2003	12	21	9,74	-1,8185
2003	12	22	1,218	-9,197708333
2003	12	23	0	-6,822875
2003	12	24	0	1,690541667
